name,date,open,high,low,close,volume,adj_close
HPX,2020-10-26,26.9,27.0,26.5,26.9,432870,26.9
HPX,2020-10-23,26.2,26.9,26.2,26.9,432870,26.9
HPX,2020-10-22,27.0,27.2,26.8,26.9,397420,26.9
HPX,2020-10-21,26.2,27.0,26.2,27.0,355140,27.0
HPX,2020-10-20,26.9,27.05,26.85,26.9,340540,26.9
HPX,2020-10-19,27.0,27.5,26.8,26.9,402990,26.9
HPX,2020-10-16,27.0,27.0,26.5,27.0,450700,27.0
HPX,2020-10-15,27.4,27.5,26.9,27.0,338470,27.0
HPX,2020-10-14,26.9,27.5,26.9,27.5,424750,27.5
HPX,2020-10-13,27.8,27.9,26.9,27.0,371890,27.0
HPX,2020-10-12,26.3,27.8,26.3,27.8,334900,27.8
HPX,2020-10-09,26.5,28.0,26.35,26.5,467420,26.5
HPX,2020-10-08,26.0,27.5,26.0,26.5,620800,26.5
HPX,2020-10-07,26.1,26.2,25.95,26.0,380270,26.0
HPX,2020-10-06,26.2,26.2,26.0,26.0,403780,26.0
HPX,2020-10-05,26.3,26.3,26.0,26.0,464330,26.0
HPX,2020-10-02,26.3,26.5,26.1,26.1,425680,26.1
HPX,2020-10-01,26.3,26.5,26.25,26.5,449220,26.5
HPX,2020-09-30,26.1,27.2,26.05,27.2,356560,27.2
HPX,2020-09-29,26.3,26.45,26.0,26.05,350550,26.05
