,name,date,open,high,low,close,volume,adj_close
1185,FMC,2016-01-04,25.0,25.8,25.0,25.0,94630,11.33
1184,FMC,2016-01-05,24.5,24.9,24.2,24.2,101350,10.97
1183,FMC,2016-01-06,24.2,25.0,24.2,25.0,35330,11.33
1182,FMC,2016-01-07,24.9,24.9,24.3,24.3,86200,11.02
1181,FMC,2016-01-08,23.5,24.3,23.5,23.7,95950,10.74
1180,FMC,2016-01-11,23.7,24.0,23.5,24.0,58690,10.88
1179,FMC,2016-01-12,23.8,24.2,23.6,24.1,48940,10.93
1178,FMC,2016-01-13,24.1,24.3,23.5,23.6,207190,10.7
1177,FMC,2016-01-14,20.4,20.4,18.8,19.0,63410,10.66
1176,FMC,2016-01-15,19.0,19.0,18.2,18.2,21120,10.21
1175,FMC,2016-01-18,18.0,18.0,17.1,17.5,172350,9.82
1174,FMC,2016-01-19,17.2,18.3,17.2,18.3,29600,10.27
1173,FMC,2016-01-20,18.3,18.3,18.0,18.3,27850,10.27
1172,FMC,2016-01-21,18.0,18.0,17.3,17.5,33150,9.82
1171,FMC,2016-01-22,17.6,17.6,17.0,17.1,40010,9.6
1170,FMC,2016-01-25,17.5,18.2,17.3,18.2,86890,10.21
1169,FMC,2016-01-26,17.6,18.2,17.6,18.0,7580,10.1
1168,FMC,2016-01-27,18.0,18.1,17.9,18.0,33670,10.1
1167,FMC,2016-01-28,18.0,18.5,18.0,18.2,46790,10.21
1166,FMC,2016-01-29,18.5,19.0,18.5,19.0,68140,10.66
1165,FMC,2016-02-01,19.5,19.5,18.7,18.8,11730,10.55
1164,FMC,2016-02-02,18.5,19.2,18.5,18.6,21880,10.44
1163,FMC,2016-02-03,18.6,18.6,18.0,18.2,32340,10.21
1162,FMC,2016-02-04,18.8,18.8,18.2,18.5,23000,10.38
1161,FMC,2016-02-05,18.9,18.9,18.4,18.4,27660,10.33
1160,FMC,2016-02-15,18.4,18.4,18.4,18.4,1500,10.33
1159,FMC,2016-02-16,18.5,18.5,18.2,18.2,46660,10.21
1158,FMC,2016-02-17,18.2,18.2,18.0,18.1,14170,10.16
1157,FMC,2016-02-18,18.1,18.2,18.0,18.0,46070,10.1
1156,FMC,2016-02-19,18.2,18.7,18.2,18.3,50060,10.27
1155,FMC,2016-02-22,18.7,18.8,18.4,18.5,37950,10.38
