,date,VN30 TRI,VNMID TRI,VNSML TRI,VN100 TRI,VNALL TRI,VNDIAMON TRI,VNFINLEA TRI,VNFINSEL TRI
0,02.01.2018,1062.74,1150.1399999999999,1023.6700000000001,1008.58,1012.34,1005.18,1092.3,1064.4799999999998
1,03.01.2018,1075.52,1158.55,1019.35,1020.34,1023.2299999999999,1005.18,1092.3,1064.4799999999998
2,04.01.2018,1085.68,1174.89,1026.8500000000001,1030.58,1033.3000000000002,1005.18,1092.3,1064.4799999999998
3,05.01.2018,1078.81,1171.3700000000001,1023.1600000000001,1024.5200000000002,1027.35,1005.18,1092.3,1064.4799999999998
4,08.01.2018,1095.69,1181.4799999999998,1030.04,1037.8,1040.05,1005.18,1092.3,1064.4799999999998
5,09.01.2018,1112.97,1189.44,1035.47,1051.1,1052.7,1005.18,1092.3,1064.4799999999998
6,10.01.2018,1113.03,1200.3,1040.4799999999998,1053.6000000000001,1055.48,1005.18,1092.3,1064.4799999999998
7,11.01.2018,1121.06,1203.42,1051.77,1059.7700000000002,1061.8700000000001,1005.18,1092.3,1064.4799999999998
8,12.01.2018,1123.9099999999999,1196.5600000000002,1053.9399999999998,1062.3899999999999,1064.4499999999998,1005.18,1092.3,1064.4799999999998
9,15.01.2018,1138.85,1211.9,1059.28,1076.05,1077.5,1005.18,1092.3,1064.4799999999998
10,16.01.2018,1137.4299999999998,1214.51,1057.4299999999998,1074.96,1076.3700000000001,1005.18,1092.3,1064.4799999999998
11,17.01.2018,1104.74,1187.72,1045.59,1045.39,1047.6799999999998,1005.18,1092.3,1064.4799999999998
12,18.01.2018,1124.6499999999999,1193.1100000000001,1045.77,1061.31,1062.79,1005.18,1092.3,1064.4799999999998
13,19.01.2018,1129.92,1207.1000000000001,1049.32,1067.1899999999998,1068.5,1005.18,1092.3,1064.4799999999998
14,22.01.2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,25.01.2018,1175.51,1227.28,1044.9700000000003,1103.9399999999998,1102.86,1005.18,1092.3,1064.4799999999998
16,26.01.2018,1185.06,1229.92,1046.6,1111.97,1110.64,1005.18,1092.3,1064.4799999999998
17,29.01.2018,1176.8600000000001,1228.06,1037.39,1105.1,1103.51,1005.18,1092.3,1064.4799999999998
18,30.01.2018,1179.41,1242.8799999999999,1045.77,1109.07,1107.65,1005.18,1092.3,1064.4799999999998
19,31.01.2018,1175.91,1230.1100000000001,1039.22,1104.55,1103.0,1005.18,1092.3,1064.4799999999998
20,01.02.2018,1166.25,1213.93,1026.29,1094.94,1093.23,1005.18,1092.3,1064.4799999999998
21,02.02.2018,1170.01,1215.0299999999997,1022.9700000000001,1098.49,1096.5,1005.18,1092.3,1064.4799999999998
22,05.02.2018,1110.59,1158.46,988.98,1043.9,1043.17,1005.18,1092.3,1064.4799999999998
23,06.02.2018,1081.3,1107.68,954.16,1013.55,1012.5200000000001,1005.18,1092.3,1064.4799999999998
24,07.02.2018,1106.1799999999998,1139.44,976.13,1037.1399999999999,1035.99,1005.18,1092.3,1064.4799999999998
25,08.02.2018,1087.5600000000002,1130.6000000000001,971.63,1021.2700000000001,1020.74,1005.18,1092.3,1064.4799999999998
26,09.02.2018,1069.54,1120.4,965.85,1005.59,1005.49,1005.18,1092.3,1064.4799999999998
27,12.02.2018,1110.3,1146.96,985.85,1041.1,1040.01,1005.18,1092.3,1064.4799999999998
28,13.02.2018,1131.04,1166.24,1000.35,1060.19,1058.8200000000002,1005.18,1092.3,1064.4799999999998
29,21.02.2018,1153.98,1180.76,1010.5500000000001,1081.45,1079.67,1005.18,1092.3,1064.4799999999998
30,22.02.2018,1141.9700000000003,1168.84,1002.32,1070.64,1068.9799999999998,1005.18,1092.3,1064.4799999999998
31,23.02.2018,1169.5200000000002,1186.21,1005.87,1093.8799999999999,1091.0500000000002,1005.18,1092.3,1064.4799999999998
32,26.02.2018,1179.98,1171.8200000000002,1000.27,1099.69,1096.1299999999999,1005.18,1092.3,1064.4799999999998
33,27.02.2018,1186.83,1172.95,998.47,1104.4,1100.4499999999998,1005.18,1092.3,1064.4799999999998
34,28.02.2018,1189.76,1177.2,1000.13,1107.1299999999999,1102.99,1005.18,1092.3,1064.4799999999998
35,01.03.2018,1187.19,1173.6299999999999,1000.34,1104.42,1100.46,1005.18,1092.3,1064.4799999999998
36,02.03.2018,1188.35,1194.61,1010.3799999999999,1109.3500000000001,1105.7700000000002,1005.18,1092.3,1064.4799999999998
37,05.03.2018,1160.34,1196.04,1010.2500000000001,1089.6399999999999,1087.34,1005.18,1092.3,1064.4799999999998
38,06.03.2018,1184.47,1217.09,1014.4200000000001,1111.8,1108.3799999999999,1005.18,1092.3,1064.4799999999998
39,07.03.2018,1172.51,1220.14,1015.39,1104.2299999999998,1101.45,1005.18,1092.3,1064.4799999999998
40,08.03.2018,1186.32,1225.76,1021.2700000000001,1116.76,1113.65,1005.18,1092.3,1064.4799999999998
41,09.03.2018,1187.94,1222.3999999999999,1022.7299999999999,1117.3200000000002,1114.2299999999998,1005.18,1092.3,1064.4799999999998
42,12.03.2018,1188.3999999999999,1217.53,1021.09,1115.61,1112.46,1005.18,1092.3,1064.4799999999998
43,13.03.2018,1193.13,1229.9,1025.15,1122.32,1119.1299999999999,1005.18,1092.3,1064.4799999999998
44,14.03.2018,1197.02,1238.69,1025.01,1126.9499999999998,1123.5700000000002,1005.18,1092.3,1064.4799999999998
45,15.03.2018,1191.9299999999998,1239.85,1025.31,1122.3100000000002,1119.1299999999999,1005.18,1092.3,1064.4799999999998
46,16.03.2018,1194.8000000000002,1242.92,1029.1200000000001,1125.41,1122.39,1005.18,1092.3,1064.4799999999998
47,19.03.2018,1213.4,1244.01,1025.75,1140.05,1135.89,1005.18,1092.3,1064.4799999999998
48,20.03.2018,1217.6200000000001,1239.92,1022.9999999999999,1141.98,1137.45,1005.18,1092.3,1064.4799999999998
49,21.03.2018,1231.6499999999999,1249.75,1020.3500000000001,1154.8200000000002,1149.36,1005.18,1092.3,1064.4799999999998
50,22.03.2018,1228.7700000000002,1249.1299999999999,1015.8100000000001,1152.6399999999999,1147.06,1005.18,1092.3,1064.4799999999998
51,23.03.2018,1211.97,1228.1899999999998,1002.9200000000001,1137.15,1131.71,1005.18,1092.3,1064.4799999999998
52,26.03.2018,1231.08,1231.1499999999999,1002.24,1152.79,1146.4099999999999,1005.18,1092.3,1064.4799999999998
53,27.03.2018,1234.9099999999999,1228.31,1000.6800000000001,1155.4,1148.91,1005.18,1092.3,1064.4799999999998
54,28.03.2018,1235.76,1230.15,999.57,1156.5,1149.8200000000002,1005.18,1092.3,1064.4799999999998
55,29.03.2018,1228.9399999999998,1231.5700000000002,1000.34,1151.49,1145.03,1005.18,1092.3,1064.4799999999998
56,30.03.2018,1238.1200000000001,1245.79,1004.53,1160.6499999999999,1153.7600000000002,1005.18,1092.3,1064.4799999999998
