name,date,open,high,low,close,volume,adj_close
POW,2020-10-16,10.2,10.45,10.1,10.3,4795660,10.3
POW,2020-10-15,10.2,10.3,10.1,10.15,6120520,10.15
POW,2020-10-14,10.3,10.35,10.1,10.2,8209070,10.2
POW,2020-10-13,10.4,10.4,10.25,10.25,3308250,10.25
POW,2020-10-12,10.6,10.7,10.3,10.35,6611940,10.35
POW,2020-10-09,10.6,10.75,10.5,10.55,4068630,10.55
POW,2020-10-08,10.65,10.65,10.45,10.5,6586690,10.5
POW,2020-10-07,10.7,10.8,10.55,10.55,8011390,10.55
POW,2020-10-06,10.95,10.95,10.7,10.75,6445070,10.75
POW,2020-10-05,10.85,11.0,10.75,10.9,6133970,10.9
POW,2020-10-02,10.35,10.8,10.3,10.6,18218010,10.6
POW,2020-10-01,10.3,10.35,10.2,10.3,5052340,10.3
POW,2020-09-30,10.15,10.35,10.15,10.25,3394810,10.25
POW,2020-09-29,10.25,10.4,10.15,10.15,9799620,10.15
POW,2020-09-28,10.2,10.25,10.1,10.15,4881850,10.15
POW,2020-09-25,10.3,10.3,10.1,10.15,2824500,10.15
POW,2020-09-24,10.4,10.5,10.2,10.25,4775560,10.25
POW,2020-09-23,10.1,10.4,10.05,10.4,12209340,10.4
POW,2020-09-22,10.05,10.1,10.0,10.0,5109720,10.0
POW,2020-09-21,10.1,10.15,10.0,10.1,4680630,10.1
POW,2020-09-10,10.05,10.15,10.0,10.05,1980990,10.05
POW,2020-09-09,9.9,10.05,9.89,10.0,2351140,10.0
POW,2020-09-08,10.05,10.1,9.97,10.05,5113310,10.05
POW,2020-09-07,10.4,10.45,10.05,10.05,3614980,10.05
POW,2020-09-04,10.3,10.45,10.25,10.4,2306270,10.4
POW,2020-09-03,10.1,10.5,10.05,10.5,9666670,10.5
POW,2020-09-01,10.05,10.1,9.98,10.05,2752820,10.05
POW,2020-08-31,10.15,10.2,10.0,10.05,2433320,10.05
POW,2020-08-28,10.1,10.25,10.1,10.1,4044750,10.1
POW,2020-08-27,10.1,10.2,10.05,10.05,2666720,10.05
POW,2020-08-26,10.0,10.15,9.95,10.05,3805950,10.05
POW,2020-08-25,10.1,10.2,10.0,10.0,3296630,10.0
POW,2020-08-24,10.15,10.15,10.0,10.1,3766280,10.1
POW,2020-08-21,10.05,10.1,9.95,10.05,1750300,10.05
POW,2020-08-20,10.2,10.2,9.95,10.0,3244160,10.0
POW,2020-08-19,9.9,10.2,9.5,10.2,3988970,10.2
POW,2020-08-18,9.85,9.94,9.82,9.88,1150340,9.88
POW,2020-08-17,9.86,10.0,9.8,9.86,2572150,9.86
POW,2020-08-14,10.0,10.15,9.95,9.99,5822250,9.99
POW,2020-08-13,9.73,9.95,9.73,9.94,3688550,9.94
POW,2020-08-12,9.59,9.76,9.59,9.73,3841950,9.73
POW,2020-08-11,9.66,9.76,9.51,9.59,1769040,9.59
POW,2020-08-10,9.48,9.9,9.45,9.66,3089970,9.66
POW,2020-08-07,9.44,9.45,9.34,9.4,2093060,9.4
POW,2020-08-06,9.52,9.55,9.41,9.45,3196010,9.45
POW,2020-08-05,9.35,9.55,9.3,9.54,3235640,9.54
POW,2020-08-04,9.3,9.39,9.3,9.34,2082970,9.34
POW,2020-08-03,9.15,9.3,9.13,9.25,3426170,9.25
POW,2020-07-31,9.12,9.26,9.1,9.15,1251940,9.15
POW,2020-07-30,9.04,9.31,9.04,9.31,1905540,9.31
POW,2020-07-29,9.0,9.2,8.85,9.2,3664080,9.2
POW,2020-07-28,8.81,9.37,8.81,9.31,4564900,9.31
POW,2020-07-27,8.7,8.98,8.66,8.8,6562990,8.8
POW,2020-07-24,9.61,9.63,8.98,9.31,8622390,9.31
POW,2020-07-23,9.72,9.74,9.59,9.65,2756070,9.65
POW,2020-07-22,9.82,9.84,9.72,9.73,2040390,9.73
POW,2020-07-21,9.89,9.89,9.79,9.82,2969690,9.82
POW,2020-07-20,9.86,10.05,9.86,9.86,2396230,9.86
POW,2020-07-17,10.1,10.1,10.0,10.0,2046110,10.0
POW,2020-07-16,10.05,10.1,10.0,10.1,2230860,10.1
POW,2020-07-15,10.1,10.15,10.0,10.0,1994200,10.0
POW,2020-07-14,10.0,10.05,9.95,10.05,1668900,10.05
POW,2020-07-13,10.15,10.15,10.0,10.05,2304090,10.05
POW,2020-07-10,9.97,10.15,9.97,10.05,4168490,10.05
POW,2020-07-09,9.86,10.05,9.86,9.98,2363370,9.98
POW,2020-07-08,9.85,9.93,9.84,9.86,1789350,9.86
POW,2020-07-07,10.1,10.15,9.9,9.9,2967540,9.9
POW,2020-07-06,9.75,9.99,9.68,9.99,2493770,9.99
POW,2020-07-03,9.64,9.75,9.64,9.67,2215180,9.67
POW,2020-07-02,9.85,9.85,9.6,9.61,3584950,9.61
POW,2020-07-01,9.67,9.84,9.67,9.8,3392940,9.8
POW,2020-06-30,10.0,10.0,9.52,9.7,3469960,9.7
POW,2020-06-29,10.15,10.15,9.71,9.8,6871990,9.8
POW,2020-06-26,10.4,10.4,10.15,10.2,2136030,10.2
POW,2020-06-25,10.2,10.3,10.15,10.25,2011800,10.25
POW,2020-06-24,10.5,10.55,10.3,10.35,3628640,10.35
POW,2020-06-23,10.5,10.6,10.4,10.5,3121350,10.5
POW,2020-06-22,10.6,10.7,10.45,10.5,3155170,10.5
POW,2020-06-19,10.45,10.55,10.4,10.4,5510450,10.4
POW,2020-06-18,10.4,10.5,10.3,10.4,2110880,10.4
POW,2020-06-17,10.75,10.8,10.45,10.55,2289770,10.55
POW,2020-06-16,10.85,10.85,10.6,10.7,2829510,10.7
POW,2020-06-15,10.65,10.9,10.45,10.5,7993180,10.5
POW,2020-06-12,10.0,10.45,9.95,10.45,8061350,10.45
POW,2020-06-11,11.25,11.4,10.5,10.5,8025890,10.5
POW,2020-06-10,11.1,11.6,10.95,11.25,8462490,11.25
POW,2020-06-09,10.7,11.2,10.65,11.05,11287760,11.05
POW,2020-06-08,10.6,10.95,10.55,10.7,9229590,10.7
POW,2020-06-05,10.45,10.6,10.45,10.55,3629740,10.55
POW,2020-06-04,10.6,10.7,10.55,10.6,4422880,10.6
POW,2020-06-03,10.5,10.6,10.5,10.6,1852120,10.6
POW,2020-06-02,10.45,10.8,10.4,10.5,8399210,10.5
POW,2020-06-01,10.3,10.5,10.2,10.45,5895450,10.45
POW,2020-05-29,10.4,10.4,10.25,10.25,3266210,10.25
POW,2020-05-28,10.35,10.5,10.25,10.4,4370760,10.4
POW,2020-05-27,10.8,10.85,10.3,10.3,6554400,10.3
POW,2020-05-26,10.3,10.7,10.25,10.6,9494050,10.6
POW,2020-05-25,10.1,10.4,10.0,10.2,6129070,10.2
POW,2020-05-22,10.15,10.2,10.1,10.1,3427860,10.1
POW,2020-05-21,10.25,10.3,10.1,10.2,3418370,10.2
POW,2020-05-20,10.2,10.25,10.1,10.2,2829110,10.2
POW,2020-05-19,10.3,10.3,10.15,10.2,5691970,10.2
POW,2020-05-18,10.05,10.15,9.96,10.1,4182830,10.1
POW,2020-05-15,10.15,10.35,9.98,10.0,6774570,10.0
POW,2020-05-14,10.25,10.3,10.15,10.15,4737210,10.15
POW,2020-05-13,10.4,10.55,10.15,10.3,5437450,10.3
POW,2020-05-12,10.15,10.7,10.0,10.4,9616910,10.4
POW,2020-05-11,10.15,10.2,9.97,10.15,6886910,10.15
POW,2020-05-08,10.2,10.4,10.0,10.1,9446390,10.1
POW,2020-05-07,9.96,10.2,9.95,10.2,5567040,10.2
POW,2020-05-06,9.56,9.95,9.56,9.95,3990060,9.95
POW,2020-05-05,9.82,9.82,9.51,9.66,4936160,9.66
POW,2020-05-04,9.95,10.25,9.82,9.82,9813410,9.82
POW,2020-04-29,10.55,10.7,10.3,10.55,7596170,10.55
POW,2020-04-28,9.9,10.3,9.9,10.3,6732100,10.3
POW,2020-04-27,9.68,9.98,9.65,9.9,7551040,9.9
POW,2020-04-24,9.5,9.55,9.34,9.55,4195500,9.55
POW,2020-04-23,9.66,9.69,9.5,9.5,5040470,9.5
POW,2020-04-22,9.15,9.64,9.15,9.48,6720180,9.48
POW,2020-04-21,9.16,9.72,9.1,9.33,8218710,9.33
POW,2020-04-20,9.05,9.65,9.05,9.4,9313990,9.4
POW,2020-04-17,9.1,9.15,9.01,9.04,7226610,9.04
POW,2020-04-16,9.04,9.04,8.87,8.95,6101990,8.95
POW,2020-04-15,9.05,9.18,9.01,9.06,5992790,9.06
POW,2020-04-14,8.9,9.11,8.85,9.05,8810870,9.05
POW,2020-04-13,8.5,9.0,8.5,8.8,9334920,8.8
POW,2020-04-10,8.71,8.71,8.5,8.53,4340530,8.53
POW,2020-04-09,9.0,9.0,8.7,8.71,8939620,8.71
POW,2020-04-08,7.9,8.54,7.75,8.54,9412400,8.54
POW,2020-04-07,8.2,8.2,7.85,7.99,3974120,7.99
POW,2020-04-06,7.8,8.19,7.8,8.14,5085950,8.14
POW,2020-04-03,7.58,7.74,7.5,7.7,4559830,7.7
POW,2020-04-01,7.0,7.36,7.0,7.36,2786690,7.36
POW,2020-03-31,7.14,7.32,6.85,7.09,3326670,7.09
POW,2020-03-30,7.2,7.5,7.09,7.14,6321180,7.14
POW,2020-03-27,7.55,7.99,7.55,7.62,3296170,7.62
POW,2020-03-26,7.8,7.8,7.6,7.6,2129230,7.6
POW,2020-03-25,7.88,7.92,7.77,7.85,2458770,7.85
POW,2020-03-24,7.51,7.8,7.46,7.53,5979090,7.53
POW,2020-03-23,8.15,8.46,7.87,7.87,4628880,7.87
POW,2020-03-20,8.5,8.7,8.41,8.46,1980340,8.46
POW,2020-03-19,8.51,8.69,8.4,8.47,2633250,8.47
POW,2020-03-18,8.9,8.95,8.62,8.76,1935700,8.76
POW,2020-03-17,8.85,9.39,8.41,8.85,3061070,8.85
POW,2020-03-16,8.8,8.88,8.31,8.88,3241750,8.88
POW,2020-03-13,7.82,8.9,7.81,8.9,4570810,8.9
POW,2020-03-12,8.5,8.65,8.39,8.39,5361200,8.39
POW,2020-03-11,9.57,9.65,8.97,9.02,5177740,9.02
POW,2020-03-10,9.2,9.59,9.0,9.5,2871290,9.5
POW,2020-03-09,9.4,9.8,9.4,9.4,4943410,9.4
POW,2020-03-06,10.15,10.25,10.0,10.1,2292720,10.1
POW,2020-03-05,10.15,10.4,10.1,10.2,3579000,10.2
POW,2020-03-04,9.95,10.1,9.9,9.96,2680650,9.96
POW,2020-03-03,10.2,10.25,9.93,9.93,2539230,9.93
POW,2020-03-02,9.85,9.99,9.78,9.98,1786920,9.98
POW,2020-02-28,9.9,9.98,9.75,9.85,2284820,9.85
POW,2020-02-27,10.2,10.35,10.0,10.1,1045640,10.1
POW,2020-02-26,9.7,10.4,9.7,10.2,2278130,10.2
POW,2020-02-25,9.62,9.98,9.62,9.95,3369430,9.95
POW,2020-02-24,10.4,10.45,10.0,10.0,3312940,10.0
POW,2020-02-21,10.9,10.95,10.65,10.75,1762570,10.75
POW,2020-02-20,10.5,10.95,10.5,10.9,4728350,10.9
POW,2020-02-19,10.4,10.6,10.35,10.45,1982300,10.45
POW,2020-02-18,10.4,10.45,10.3,10.35,1786200,10.35
POW,2020-02-17,10.35,10.45,10.25,10.35,2084770,10.35
POW,2020-02-14,10.55,10.55,10.3,10.4,1156570,10.4
POW,2020-02-13,10.7,10.95,10.35,10.55,3076810,10.55
POW,2020-02-12,9.94,10.55,9.9,10.55,3050250,10.55
POW,2020-02-11,9.72,9.96,9.7,9.86,1775070,9.86
POW,2020-02-10,9.7,9.8,9.65,9.68,1441160,9.68
POW,2020-02-07,10.05,10.1,9.89,9.91,1520380,9.91
POW,2020-02-06,9.6,10.05,9.56,10.05,2202420,10.05
POW,2020-02-05,9.6,9.7,9.47,9.57,2301300,9.57
POW,2020-02-04,10.1,10.2,9.5,9.5,3640180,9.5
POW,2020-02-03,9.99,10.2,9.77,9.99,3839880,9.99
POW,2020-01-31,11.1,11.2,10.5,10.5,2556250,10.5
POW,2020-01-30,11.0,11.35,11.0,11.1,3263130,11.1
POW,2020-01-22,11.0,11.15,10.95,11.1,1844340,11.1
POW,2020-01-21,10.9,11.2,10.9,10.9,2980510,10.9
POW,2020-01-20,10.8,10.9,10.65,10.7,1136080,10.7
POW,2020-01-17,11.05,11.05,10.8,10.8,1629430,10.8
POW,2020-01-16,11.0,11.05,10.9,11.0,1479520,11.0
POW,2020-01-15,10.9,10.9,10.8,10.9,1119580,10.9
POW,2020-01-14,11.1,11.1,10.9,10.9,1438620,10.9
POW,2020-01-13,11.1,11.1,11.0,11.0,1298370,11.0
POW,2020-01-10,10.95,11.15,10.8,11.1,1461150,11.1
POW,2020-01-09,10.85,11.1,10.8,10.9,2226540,10.9
POW,2020-01-08,11.2,11.2,10.5,10.75,5339280,10.75
POW,2020-01-07,11.4,11.45,11.2,11.25,1893960,11.25
POW,2020-01-06,11.65,11.7,11.35,11.35,2064670,11.35
